match_group_id,match_group_size,match_group_sources,duplicate_status,exact_duplicate_size,recommended_action,is_real_gig_guess,needs_review,review_reason,normalized_date,normalized_time,normalized_venue_key,source_family,source_file,source_row,source_segment,source_status,source_calendar,calendar_event_id,gig_bucket,venue_name,event_name,address_or_location,place_id,original_date,original_time,raw_text
G0071,3,current_sheet_past_gigs; facebook_chronological,cross_source_match_or_duplicate,2,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2024-12-14,,brew kettle amherst church amherst,current_sheet_past_gigs,assets/data/jddm-venues.csv,386,1,Played in the Past,,,past,The Brew Kettle Amherst,2024-12-14 | COMPLETED | JustDeeDeeMusic Live @ The Brew Kettle Amherst | 300 Church St,"300 Church St, Amherst, OH, 44001",the-brew-kettle-amherst-amherst-oh-44001,2024-12-14 | COMPLETED | JustDeeDeeMusic Live @ The Brew Kettle Amherst | 300 Church St,2024-12-14 | COMPLETED | JustDeeDeeMusic Live @ The Brew Kettle Amherst | 300 Church St,2024-12-14 | COMPLETED | JustDeeDeeMusic Live @ The Brew Kettle Amherst | 300 Church St
G0071,3,current_sheet_past_gigs; facebook_chronological,cross_source_match_or_duplicate,2,Ignore metadata fragment; it points back to the same historical gig,review,yes,"Looks like metadata from the source cell, not a separate gig",2024-12-14,,brew kettle amherst church amherst,current_sheet_past_gigs,assets/data/jddm-venues.csv,386,4,Played in the Past,,,past,The Brew Kettle Amherst,United States | historical-2024-12-14-the-brew-kettle-amherst-justdeedeemusic-live-the-brew-kettle-amherst-73,"300 Church St, Amherst, OH, 44001",the-brew-kettle-amherst-amherst-oh-44001,United States | historical-2024-12-14-the-brew-kettle-amherst-justdeedeemusic-live-the-brew-kettle-amherst-73,United States | historical-2024-12-14-the-brew-kettle-amherst-justdeedeemusic-live-the-brew-kettle-amherst-73,United States | historical-2024-12-14-the-brew-kettle-amherst-justdeedeemusic-live-the-brew-kettle-amherst-73
G0071,3,current_sheet_past_gigs; facebook_chronological,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2024-12-14,,justdeedeemusic brew kettle amherst church amherst united states,facebook_chronological,data/staged/JustDeeDeeMusic Chronological Events V2.csv,73,,COMPLETED,,,past,"300 Church St, Amherst, OH 44001-2204, United States",JustDeeDeeMusic Live @ The Brew Kettle Amherst,"300 Church St, Amherst, OH 44001-2204, United States",,"Saturday, December 14, 2024",Not Listed,"Saturday, December 14, 2024 | Not Listed | JustDeeDeeMusic Live @ The Brew Kettle Amherst | 300 Church St, Amherst, OH 44001-2204, United States"
G0179,1,google_calendar_export,unique_single_source,1,Exclude from gig count unless manually confirmed,no,yes,"Calendar row looks private, proposed, all-day tour, travel, or placeholder",2024-12-15,,winter tour december 15th december 30th winter tour december 15th december 30th,google_calendar_export,data/staged/jddm-calendar-gigs.csv,26,,COMPLETED,JDDM Web Events,6dej1oglef90nrrp626gf74mqt@google.com,past,JDDM 2024 Winter Tour; December 15th - December 30th,JDDM 2024 Winter Tour; December 15th - December 30th,,,2024-12-15,,2024-12-15 | COMPLETED | JDDM 2024 Winter Tour; December 15th - December 30th | JDDM 2024 Winter Tour; December 15th - December 30th
G0072,3,current_sheet_past_gigs; facebook_chronological,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-01-10,,esp leavitt amherst,current_sheet_past_gigs,assets/data/jddm-venues.csv,152,2,Played in the Past,,,past,ESP Brewing,2025-01-10,"8055 Leavitt Road, Amherst, OH",esp-brewing-united-states-oh,2025-01-10,2025-01-10,2025-01-10
G0072,3,current_sheet_past_gigs; facebook_chronological,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-01-10,19:00,esp leavitt amherst,current_sheet_past_gigs,assets/data/jddm-venues.csv,152,3,Played in the Past,,,past,ESP Brewing,2025-01-10 7:00pm ET | COMPLETED | ESP Brewing | 50i3rf8dbadrscgq8a3i5geth9@google.com,"8055 Leavitt Road, Amherst, OH",esp-brewing-united-states-oh,2025-01-10 7:00pm ET | COMPLETED | ESP Brewing | 50i3rf8dbadrscgq8a3i5geth9@google.com,2025-01-10 7:00pm ET | COMPLETED | ESP Brewing | 50i3rf8dbadrscgq8a3i5geth9@google.com,2025-01-10 7:00pm ET | COMPLETED | ESP Brewing | 50i3rf8dbadrscgq8a3i5geth9@google.com
G0072,3,current_sheet_past_gigs; facebook_chronological,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-01-10,,leavitt amherst united states,facebook_chronological,data/staged/JustDeeDeeMusic Chronological Events V2.csv,74,,COMPLETED,,,past,"8055 Leavitt Road, Amherst, OH, United States, Ohio 44001",Live Music with Just Dee Dee,"8055 Leavitt Road, Amherst, OH, United States, Ohio 44001",,"Friday, January 10, 2025",Not Listed,"Friday, January 10, 2025 | Not Listed | Live Music with Just Dee Dee | 8055 Leavitt Road, Amherst, OH, United States, Ohio 44001"
G0180,1,google_calendar_export,unique_single_source,1,Calendar-only completed gig; review against Facebook/history,yes,,,2025-01-10,19:00,esp esp,google_calendar_export,data/staged/jddm-calendar-gigs.csv,27,,COMPLETED,justdeedeemusic@gmail.com,50i3rf8dbadrscgq8a3i5geth9@google.com,past,ESP Brewing,ESP Brewing,,,2025-01-10,7:00pm,2025-01-10 | 7:00pm | COMPLETED | ESP Brewing | ESP Brewing
G0073,3,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-01-11,18:00,halliday ne river lake milton,current_sheet_past_gigs,assets/data/jddm-venues.csv,194,1,Played in the Past,,,past,Halliday's Winery 2400 NE River Rd,2025-01-11 6:00pm ET | COMPLETED | Halliday Winery | 6huhsf04mrhbbm404usvahak8s@google.com,"Lake Milton, OH 44429, OH",halliday-s-winery-2400-ne-river-rd-lake-milton-oh-44429,2025-01-11 6:00pm ET | COMPLETED | Halliday Winery | 6huhsf04mrhbbm404usvahak8s@google.com,2025-01-11 6:00pm ET | COMPLETED | Halliday Winery | 6huhsf04mrhbbm404usvahak8s@google.com,2025-01-11 6:00pm ET | COMPLETED | Halliday Winery | 6huhsf04mrhbbm404usvahak8s@google.com
G0073,3,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-01-11,,justdeedeemusic hallidays ne river lake milton,facebook_chronological,data/staged/JustDeeDeeMusic Chronological Events V2.csv,75,,COMPLETED,,,past,"2400 NE River Rd, Lake Milton, OH 44429",JustDeeDeeMusic Live @ Hallidays Winery,"2400 NE River Rd, Lake Milton, OH 44429",,"Saturday, January 11, 2025",Not Listed,"Saturday, January 11, 2025 | Not Listed | JustDeeDeeMusic Live @ Hallidays Winery | 2400 NE River Rd, Lake Milton, OH 44429"
G0073,3,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-01-11,18:00,halliday halliday,google_calendar_export,data/staged/jddm-calendar-gigs.csv,28,,COMPLETED,justdeedeemusic@gmail.com,6huhsf04mrhbbm404usvahak8s@google.com,past,Halliday Winery,Halliday Winery,,,2025-01-11,6:00pm,2025-01-11 | 6:00pm | COMPLETED | Halliday Winery | Halliday Winery
G0263,1,current_sheet_past_gigs,unique_single_source,1,Current sheet-only gig entry; review source cell if it affects totals,yes,,,2025-01-11,,day dream rock creek,current_sheet_past_gigs,assets/data/jddm-venues.csv,128,2,Played in the Past,,,past,Day Dream Farm Winery LLC,2025-01-11,"5703 OH-166, Rock Creek, OH, 44084",day-dream-farm-winery-llc-rock-creek-oh-44084,2025-01-11,2025-01-11,2025-01-11
G0074,3,current_sheet_past_gigs; facebook_chronological,cross_source_match_or_duplicate,2,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-01-17,,via roma center ristorante ridge royalton,current_sheet_past_gigs,assets/data/jddm-venues.csv,470,2,Played in the Past,,,past,Via Roma Event Center & Ristorante,2025-01-17 | COMPLETED | JustDeeDeeMusic Live @ Via Roma | 8922 Ridge Rd,"8922 Ridge Rd, North Royalton, OH, 44133",via-roma-event-center-and-ristorante-north-royalton-oh-44133,2025-01-17 | COMPLETED | JustDeeDeeMusic Live @ Via Roma | 8922 Ridge Rd,2025-01-17 | COMPLETED | JustDeeDeeMusic Live @ Via Roma | 8922 Ridge Rd,2025-01-17 | COMPLETED | JustDeeDeeMusic Live @ Via Roma | 8922 Ridge Rd
G0074,3,current_sheet_past_gigs; facebook_chronological,cross_source_match_or_duplicate,2,Ignore metadata fragment; it points back to the same historical gig,review,yes,"Looks like metadata from the source cell, not a separate gig",2025-01-17,,via roma center ristorante ridge royalton,current_sheet_past_gigs,assets/data/jddm-venues.csv,470,14,Played in the Past,,,past,Via Roma Event Center & Ristorante,OH 44133 | historical-2025-01-17-via-roma-justdeedeemusic-live-via-roma-76,"8922 Ridge Rd, North Royalton, OH, 44133",via-roma-event-center-and-ristorante-north-royalton-oh-44133,OH 44133 | historical-2025-01-17-via-roma-justdeedeemusic-live-via-roma-76,OH 44133 | historical-2025-01-17-via-roma-justdeedeemusic-live-via-roma-76,OH 44133 | historical-2025-01-17-via-roma-justdeedeemusic-live-via-roma-76
G0074,3,current_sheet_past_gigs; facebook_chronological,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-01-17,,justdeedeemusic via roma ridge royalton,facebook_chronological,data/staged/JustDeeDeeMusic Chronological Events V2.csv,76,,COMPLETED,,,past,"8922 Ridge Rd, North Royalton, OH 44133",JustDeeDeeMusic Live @ Via Roma,"8922 Ridge Rd, North Royalton, OH 44133",,"Friday, January 17, 2025",Not Listed,"Friday, January 17, 2025 | Not Listed | JustDeeDeeMusic Live @ Via Roma | 8922 Ridge Rd, North Royalton, OH 44133"
G0075,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-01-19,,das weinhaus erhart litchfield,current_sheet_past_gigs,assets/data/jddm-venues.csv,126,13,Booked,,,past,Das Weinhaus,2025-01-19,"3232 Erhart Rd, Litchfield, OH, 44253",das-weinhaus-litchfield-oh-44253,2025-01-19,2025-01-19,2025-01-19
G0075,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-01-19,14:00,das weinhaus erhart litchfield,current_sheet_past_gigs,assets/data/jddm-venues.csv,126,14,Booked,,,past,Das Weinhaus,2025-01-19 2:00pm ET | COMPLETED | Das Weinhaus | 358kf0h8ic47da1a4s9p98htuj@google.com,"3232 Erhart Rd, Litchfield, OH, 44253",das-weinhaus-litchfield-oh-44253,2025-01-19 2:00pm ET | COMPLETED | Das Weinhaus | 358kf0h8ic47da1a4s9p98htuj@google.com,2025-01-19 2:00pm ET | COMPLETED | Das Weinhaus | 358kf0h8ic47da1a4s9p98htuj@google.com,2025-01-19 2:00pm ET | COMPLETED | Das Weinhaus | 358kf0h8ic47da1a4s9p98htuj@google.com
G0075,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-01-19,,justdeedeemusic das weinhaus erhart litchfield,facebook_chronological,data/staged/JustDeeDeeMusic Chronological Events V2.csv,77,,COMPLETED,,,past,"3232 Erhart Rd, Litchfield, OH 44253",JustDeeDeeMusic Open Mic @ Das Weinhaus,"3232 Erhart Rd, Litchfield, OH 44253",,"Sunday, January 19, 2025",Not Listed,"Sunday, January 19, 2025 | Not Listed | JustDeeDeeMusic Open Mic @ Das Weinhaus | 3232 Erhart Rd, Litchfield, OH 44253"
G0075,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-01-19,14:00,das weinhaus das weinhaus,google_calendar_export,data/staged/jddm-calendar-gigs.csv,29,,COMPLETED,justdeedeemusic@gmail.com,358kf0h8ic47da1a4s9p98htuj@google.com,past,Das Weinhaus,Das Weinhaus,,,2025-01-19,2:00pm,2025-01-19 | 2:00pm | COMPLETED | Das Weinhaus | Das Weinhaus
G0076,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-01-24,,via roma center ristorante ridge royalton,current_sheet_past_gigs,assets/data/jddm-venues.csv,470,3,Played in the Past,,,past,Via Roma Event Center & Ristorante,2025-01-24,"8922 Ridge Rd, North Royalton, OH, 44133",via-roma-event-center-and-ristorante-north-royalton-oh-44133,2025-01-24,2025-01-24,2025-01-24
G0076,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-01-24,19:00,via roma center ristorante ridge royalton,current_sheet_past_gigs,assets/data/jddm-venues.csv,470,4,Played in the Past,,,past,Via Roma Event Center & Ristorante,2025-01-24 7:00pm ET | COMPLETED | JustDeeDeeMusic Live @ Via Roma | 8922 Ridge Rd,"8922 Ridge Rd, North Royalton, OH, 44133",via-roma-event-center-and-ristorante-north-royalton-oh-44133,2025-01-24 7:00pm ET | COMPLETED | JustDeeDeeMusic Live @ Via Roma | 8922 Ridge Rd,2025-01-24 7:00pm ET | COMPLETED | JustDeeDeeMusic Live @ Via Roma | 8922 Ridge Rd,2025-01-24 7:00pm ET | COMPLETED | JustDeeDeeMusic Live @ Via Roma | 8922 Ridge Rd
G0076,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-01-24,,justdeedeemusic via roma ridge royalton,facebook_chronological,data/staged/JustDeeDeeMusic Chronological Events V2.csv,78,,COMPLETED,,,past,"8922 Ridge Rd, North Royalton, OH 44133",JustDeeDeeMusic Live @ Via Roma,"8922 Ridge Rd, North Royalton, OH 44133",,"Friday, January 24, 2025",Not Listed,"Friday, January 24, 2025 | Not Listed | JustDeeDeeMusic Live @ Via Roma | 8922 Ridge Rd, North Royalton, OH 44133"
G0076,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-01-24,19:00,via roma justdeedeemusic via roma ridge royalton,google_calendar_export,data/staged/jddm-calendar-gigs.csv,30,,COMPLETED,justdeedeemusic@gmail.com,7gs166mmpp8t8b6dle8vtaiip9@google.com,past,Via Roma,JustDeeDeeMusic Live @ Via Roma,"8922 Ridge Rd, North Royalton, OH 44133",,2025-01-24,7:00pm,"2025-01-24 | 7:00pm | COMPLETED | Via Roma | JustDeeDeeMusic Live @ Via Roma | 8922 Ridge Rd, North Royalton, OH 44133"
G0181,3,current_sheet_past_gigs; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-02-07,,madison main madison,current_sheet_past_gigs,assets/data/jddm-venues.csv,250,3,Played in the Past,,,past,Madison Brewing Company,2025-02-07,"70 W Main St, Madison, OH, 44057",madison-brewing-company-madison-oh-44057,2025-02-07,2025-02-07,2025-02-07
G0181,3,current_sheet_past_gigs; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-02-07,18:00,madison main madison,current_sheet_past_gigs,assets/data/jddm-venues.csv,250,4,Played in the Past,,,past,Madison Brewing Company,2025-02-07 6:00pm ET | COMPLETED | Madison Brewing | ss89m6h9ibkpp5co5iqjn3om5s@google.com,"70 W Main St, Madison, OH, 44057",madison-brewing-company-madison-oh-44057,2025-02-07 6:00pm ET | COMPLETED | Madison Brewing | ss89m6h9ibkpp5co5iqjn3om5s@google.com,2025-02-07 6:00pm ET | COMPLETED | Madison Brewing | ss89m6h9ibkpp5co5iqjn3om5s@google.com,2025-02-07 6:00pm ET | COMPLETED | Madison Brewing | ss89m6h9ibkpp5co5iqjn3om5s@google.com
G0181,3,current_sheet_past_gigs; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-02-07,18:00,madison madison,google_calendar_export,data/staged/jddm-calendar-gigs.csv,31,,COMPLETED,justdeedeemusic@gmail.com,ss89m6h9ibkpp5co5iqjn3om5s@google.com,past,Madison Brewing,Madison Brewing,,,2025-02-07,6:00pm,2025-02-07 | 6:00pm | COMPLETED | Madison Brewing | Madison Brewing
G0182,1,google_calendar_export,unique_single_source,1,Calendar-only completed gig; review against Facebook/history,yes,,,2025-02-08,19:00,brandon dance brandon dance,google_calendar_export,data/staged/jddm-calendar-gigs.csv,32,,COMPLETED,justdeedeemusic@gmail.com,55rql4dbhert8sscmfvjdkldck@google.com,past,Brandon Dance,Brandon Dance,,,2025-02-08,7:00pm,2025-02-08 | 7:00pm | COMPLETED | Brandon Dance | Brandon Dance
G0183,1,google_calendar_export,unique_single_source,1,Exclude from gig count unless manually confirmed,no,yes,"Calendar row looks private, proposed, all-day tour, travel, or placeholder",2025-02-08,19:00,private private,google_calendar_export,data/staged/jddm-calendar-gigs.csv,33,,COMPLETED,JDDM Web Events,3te59i898vvltbrlmoqknji1lt@google.com,past,Private Event,JDDM 2025 Scheduled Private Event,,,2025-02-08,7:00pm,2025-02-08 | 7:00pm | COMPLETED | Private Event | JDDM 2025 Scheduled Private Event
G0077,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-02-16,,das weinhaus erhart litchfield,current_sheet_past_gigs,assets/data/jddm-venues.csv,126,15,Booked,,,past,Das Weinhaus,2025-02-16,"3232 Erhart Rd, Litchfield, OH, 44253",das-weinhaus-litchfield-oh-44253,2025-02-16,2025-02-16,2025-02-16
G0077,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-02-16,14:00,das weinhaus erhart litchfield,current_sheet_past_gigs,assets/data/jddm-venues.csv,126,16,Booked,,,past,Das Weinhaus,2025-02-16 2:00pm ET | COMPLETED | Das Weinhaus Open Mic | 5ccdvlh65970f37nt48r3ai93m@google.com,"3232 Erhart Rd, Litchfield, OH, 44253",das-weinhaus-litchfield-oh-44253,2025-02-16 2:00pm ET | COMPLETED | Das Weinhaus Open Mic | 5ccdvlh65970f37nt48r3ai93m@google.com,2025-02-16 2:00pm ET | COMPLETED | Das Weinhaus Open Mic | 5ccdvlh65970f37nt48r3ai93m@google.com,2025-02-16 2:00pm ET | COMPLETED | Das Weinhaus Open Mic | 5ccdvlh65970f37nt48r3ai93m@google.com
